LINTANG,BUJUR,MONTH,DAY,YEAR
-6.35,105.7,1,31,2009
-0.33,100.32,2,1,2009
4.71,127.54,2,1,2009
-8.65,110.89,2,1,2009
38.08,142.51,2,1,2009
0.11,99.99,2,1,2009
-0.83,133.32,2,1,2009
-9.52,118.94,2,1,2009
-9.75,116.93,2,1,2009
3.29,97.5,2,1,2009
2.39,126.89,2,1,2009
-0.4,132.43,2,1,2009
-12.37,118.81,2,1,2009
-8.6,114.94,2,1,2009
-6.31,130.69,2,2,2009
-0.61,127.5,2,2,2009
27.09,66.64,2,2,2009
-4.69,102.63,2,2,2009
3.52,123.9,2,2,2009
5.18,125.87,2,2,2009
-0.6,132.73,2,3,2009
-9.25,109.84,2,3,2009
-9.98,108.37,2,3,2009
-6.51,130.92,2,3,2009
-9.18,109.72,2,3,2009
-6.43,130.22,2,3,2009
-7.58,125.4,2,3,2009
-25.09,-178.6,2,3,2009
4.24,117.66,2,3,2009
-0.46,132.47,2,3,2009
-6.34,130.66,2,3,2009
1.24,126.85,2,3,2009
-0.74,133.37,2,3,2009
2.33,95.98,2,4,2009
0.96,97.01,2,4,2009
-9.01,112.21,2,4,2009
5,95.88,2,4,2009
-9.2,123.84,2,4,2009
-7.88,107,2,4,2009
-0.18,123.94,2,4,2009
-7.39,107.91,4,15,2009
-6.04,102.31,4,15,2009
0.77,114.95,4,15,2009
26.88,129.82,4,15,2009
12.21,58.19,4,15,2009
-3.77,105.42,4,15,2009
-8.45,121.82,4,15,2009
1.04,126.21,4,15,2009
-18.53,65.87,4,15,2009
-9.14,125.44,4,15,2009
-2.39,133.34,4,15,2009
-0.43,100.49,4,15,2009
-0.41,100.47,4,15,2009
-2.83,120.64,4,15,2009
-3.27,100.15,4,15,2009
-5.99,153.92,4,15,2009
-3.33,100.3,4,15,2009
-3.27,100.26,4,15,2009
-3.46,100.29,4,15,2009
-3.68,100.07,4,15,2009
-6.76,154.03,4,16,2009
2.14,97.15,4,16,2009
-6.71,102.69,4,16,2009
-12.24,139.9,4,16,2009
-12.55,65.28,4,16,2009
-0.05,124.04,4,16,2009
3.33,97.18,4,16,2009
-60.88,-26.18,4,16,2009
7.86,96.89,4,16,2009
-0.6,109.36,4,16,2009
-3.42,100.11,4,16,2009
-3.38,100.24,4,16,2009
34.18,69.95,4,16,2009
0.23,107.13,4,16,2009
3.31,98,4,16,2009
34.14,70.23,4,16,2009
-20.02,-70.24,4,17,2009
-7.7,128.4,4,17,2009
-3.95,119.45,4,17,2009
-4.44,102.27,4,17,2009
15.1,145.01,4,17,2009
14.92,144.69,4,17,2009
15.14,145.01,4,17,2009
2.52,128.22,4,17,2009
23.99,121.66,4,17,2009
-6.75,130.33,4,17,2009
46.32,152.02,4,17,2009
-49.43,125.98,4,17,2009
4.76,125.49,4,17,2009
-9.28,158.82,4,17,2009
-0.58,132.88,4,17,2009
24.58,94.57,4,17,2009
-29.18,-178.54,4,18,2009
-20.21,116.82,4,18,2009
42.84,130.25,4,18,2009
1.38,96.97,4,18,2009
0.21,121.77,4,18,2009
-1.37,89.11,4,18,2009
-4.7,102.12,4,18,2009
-2.86,122.29,4,18,2009
-3.26,139.26,4,18,2009
-20.53,-178.41,4,18,2009
3.78,119.43,4,18,2009
45.57,150.19,4,18,2009
46.01,151.14,4,18,2009
-3.04,129.53,4,18,2009
-1.48,99.4,4,18,2009
-1.47,100.09,4,18,2009
53.33,171.41,4,18,2009
-3.43,131.82,4,18,2009
-1.06,99.96,4,19,2009
41.7,78.45,4,19,2009
16.41,102.29,4,19,2009
4.03,126.81,4,19,2009
5.24,127.53,4,19,2009
3.76,126.78,4,19,2009
3.99,127,4,19,2009
23.21,142.39,4,19,2009
-1.48,113.63,4,19,2009
4.18,127.19,4,19,2009
2.76,98.94,4,19,2009
-6.05,124.89,4,19,2009
-6.83,114.13,4,19,2009
3.97,126.88,4,19,2009
2.85,128.13,4,19,2009
4.18,127.13,4,19,2009
5.18,94.81,4,19,2009
-10.65,116.35,4,20,2009
27.18,130.19,4,20,2009
-3.97,129.83,4,20,2009
-4.16,129.67,4,20,2009
-4.14,129.69,4,20,2009
-4.01,129.64,4,20,2009
4.56,126.89,4,20,2009
-4.05,129.61,4,20,2009
3.96,126.97,4,20,2009
-3.99,129.7,4,20,2009
-4.09,129.62,4,20,2009
-6.33,104.67,4,20,2009
-3.98,129.68,4,20,2009
-3.98,129.88,4,20,2009
-4.03,129.63,4,20,2009
15.52,119.91,4,20,2009
-4.12,129.88,4,20,2009
3.71,126.74,4,20,2009
-4.31,129.45,4,20,2009
-4.12,129.69,4,20,2009
-3.99,130.02,4,20,2009
-19.55,169.53,4,21,2009
4.06,127.18,4,21,2009
-20.63,124.96,4,21,2009
-4.12,129.77,4,21,2009
-4.14,129.68,4,21,2009
-4.12,129.71,4,21,2009
-4.23,129.69,4,21,2009
-4.24,129.69,4,21,2009
-1.04,99.47,4,21,2009
4.96,95.9,4,21,2009
-3.06,127.28,4,21,2009
50.94,155.37,4,21,2009
-4.11,129.8,4,21,2009
51.99,-172.97,4,21,2009
2.06,127.45,4,21,2009
37.39,141.65,4,21,2009
-0.65,105.19,4,21,2009
65.2,167.24,4,21,2009
-6.2,146.81,4,21,2009
-1.7,122.66,4,21,2009
12.59,126.56,4,21,2009
14.47,56.38,4,21,2009
14.37,56.38,4,21,2009
14.61,56.03,4,21,2009
-10.83,165.99,4,21,2009
1.11,126.72,4,21,2009
-13.64,167.18,4,22,2009
-4.19,129.75,4,22,2009
-4.07,129.73,4,22,2009
1.4,128.18,4,22,2009
40.02,77.09,4,22,2009
-2.03,127.02,4,22,2009
-16.73,-175.05,4,22,2009
-18.39,-178.59,4,22,2009
-4.27,133.78,4,23,2009
55.91,161.23,4,23,2009
-8.17,107.88,4,23,2009
-7.84,117.28,4,23,2009
4.35,126.92,4,23,2009
-3.3,127.28,4,23,2009
0.25,122.56,4,24,2009
-3.3,123.12,4,24,2009
4.8,126.13,4,24,2009
19.01,120.81,4,24,2009
-6.61,129.46,4,24,2009
1.2,126.32,4,24,2009
-8.21,107.76,4,24,2009
-0.49,132.73,4,24,2009
2.58,95.73,4,24,2009
-6.58,129.98,4,24,2009
-11.23,118.74,4,24,2009
2.51,128.47,4,25,2009
1.87,127.35,4,25,2009
-7.44,119.48,4,25,2009
40.15,142.91,4,25,2009
-0.65,123.24,4,25,2009
-7.55,128.69,4,25,2009
-0.58,123.23,4,25,2009
4.72,128.14,4,25,2009
-0.53,123.12,4,25,2009
45.82,26.45,4,25,2009
2.31,128.03,4,25,2009
-6.57,148.2,4,25,2009
-30.18,-178.55,4,26,2009
-25.34,127.4,4,26,2009
-4.57,100.56,4,26,2009
-7.36,107.63,4,26,2009
-6.35,129.53,4,26,2009
-33.48,-68.88,4,26,2009
-6.78,128.87,4,26,2009
0.78,98.46,4,26,2009
-5.5,147.37,4,26,2009
3.98,126.95,4,26,2009
-10.06,148.53,4,26,2009
40.74,73.46,4,26,2009
14.61,100.4,4,26,2009
-7.65,110.05,4,27,2009
-7.48,114.01,4,27,2009
-0.05,123.11,4,27,2009
-4.62,102.81,4,27,2009
-6.17,128.67,4,27,2009
-5.34,103.32,4,27,2009
-5.24,103.41,4,27,2009
-4.64,103.18,4,27,2009
42.73,72.68,4,27,2009
36.34,140.88,4,27,2009
-7.92,110.48,4,28,2009
-1.47,119.2,4,28,2009
-0.18,123.15,4,28,2009
3.01,128.35,4,28,2009
-2.92,130.13,4,28,2009
42.69,145.3,4,28,2009
-10.63,113.74,4,28,2009
-1.28,133.52,4,29,2009
1.06,126.1,4,29,2009
-4.61,104.17,4,29,2009
-8.45,108.67,4,29,2009
0.58,99.28,4,29,2009
3.42,127.82,4,29,2009
1.5,126.31,4,29,2009
17.48,145.8,4,29,2009
-9.35,110.39,4,29,2009
-25.43,122.48,4,29,2009
-9.49,113.04,4,29,2009
24.36,123.97,4,29,2009
-10.69,118.8,4,29,2009
-8.16,108.43,4,29,2009
-7.44,120.2,4,30,2009
11.06,140.61,4,30,2009
27.65,61.57,4,30,2009
-0.01,126.63,4,30,2009
-10.82,162.54,5,1,2009
-0.02,123.21,5,1,2009
-5.15,68.76,5,1,2009
-6.93,126.91,5,1,2009
-20.94,-177.19,5,1,2009
26.13,140.84,5,1,2009
-0.43,132.67,5,1,2009
-6.61,129.98,5,1,2009
-0.28,132.86,5,2,2009
-8.41,107.95,5,2,2009
54.64,-161.32,5,2,2009
-2.24,120.92,5,2,2009
3.67,126.87,5,2,2009
-7,113.67,5,2,2009
11.31,140.9,5,2,2009
-24.68,-176.85,5,2,2009
-7.17,124.84,5,2,2009
11.93,140.06,5,3,2009
-3.71,128.7,5,3,2009
-28.41,128.09,5,3,2009
-0.37,132.89,5,3,2009
-2.95,132.53,5,3,2009
-9.36,123.07,5,4,2009
-3.55,135.54,5,4,2009
-8.9,106.01,5,4,2009
-7.68,119.98,5,4,2009
-9.31,114.09,5,4,2009
-10.25,161.59,5,4,2009
-6.29,130.31,5,4,2009
-8,116.75,5,4,2009
-65.01,81.09,5,4,2009
-7.57,128.58,5,4,2009
-19.46,120.32,5,4,2009
-9.87,120.68,5,4,2009
5.32,94.88,5,4,2009
3.17,122.66,5,4,2009
0,132.67,5,4,2009
-4.59,151.34,5,5,2009
1.63,126.91,5,5,2009
-2.25,120.78,5,5,2009
-4.87,151.79,5,5,2009
-8.31,107.74,5,6,2009
-7.19,106.02,5,6,2009
-6.2,129.26,5,6,2009
-22.44,171.07,5,6,2009
-6.49,154.9,5,6,2009
3.99,127,5,6,2009
4.67,131.07,5,7,2009
-9.13,119.47,5,7,2009
-9.05,119.49,5,7,2009
-0.7,130.18,5,7,2009
-8.44,109.02,5,7,2009
0.13,125.85,5,7,2009
-0.22,125.92,5,7,2009
-2.59,119.49,5,7,2009
1.07,121.73,5,7,2009
2.84,94.37,5,7,2009
0.9,126.38,5,7,2009
-1.67,100.26,5,7,2009
25.24,57.19,5,7,2009
-9.44,112.71,5,7,2009
-3.26,69.29,5,8,2009
-2.84,119.73,5,8,2009
3.13,97.46,5,8,2009
4.24,126.84,5,8,2009
58.22,164.41,5,8,2009
57.4,162.45,5,8,2009
-11.14,118.55,5,9,2009
-0.45,132.51,5,9,2009
-0.66,132.52,5,9,2009
11.49,92.13,5,9,2009
-11.43,117,5,9,2009
1.89,127.36,5,9,2009
-9.02,114.23,5,9,2009
-7.1,130.17,5,9,2009
28.61,100.84,5,9,2009
36.56,142.42,5,9,2009
7.66,94.54,5,9,2009
-2.83,129.36,5,10,2009
-3.77,127.31,5,10,2009
-5.49,101.14,5,10,2009
-9.65,110.89,5,10,2009
-7.28,129.33,5,10,2009
-5.94,130.71,5,10,2009
38.38,67.33,5,10,2009
1.03,126.13,5,10,2009
-0.12,123.39,5,11,2009
-19.57,-177.71,5,11,2009
-6.36,106.04,5,11,2009
-3.33,130.61,5,11,2009
-0.72,119.77,5,11,2009
-5.82,149.6,5,12,2009
13.19,145.8,5,12,2009
3.19,122.61,5,12,2009
2.92,126.96,5,12,2009
7,120.37,5,12,2009
-3.4,119.47,5,12,2009
-12.56,64.71,5,12,2009
-12.55,65.25,5,12,2009
-6.24,104.68,5,12,2009
2.35,128.95,5,12,2009
-4.72,153.43,5,12,2009
-6.32,154.98,5,13,2009
-8.37,108.92,5,13,2009
2.61,126.11,5,13,2009
-8.15,114.09,5,13,2009
4.47,127.01,5,13,2009
4.65,95.38,5,13,2009
-5.82,146.58,5,13,2009
1.46,123.41,5,13,2009
-0.85,122.05,5,13,2009
-8.05,110.43,5,13,2009
-7.1,105.35,5,13,2009
-15.86,-173.38,5,13,2009
3.79,110.65,5,13,2009
-21.27,169.59,5,13,2009
-8.9,110.27,5,14,2009
0.89,120.1,5,14,2009
36.24,26.87,5,14,2009
-0.25,125.24,5,14,2009
4.24,97.53,5,14,2009
-2.7,128.2,5,14,2009
1.92,127.08,5,14,2009
-8.25,108.04,5,15,2009
4.18,127.01,5,15,2009
-7.74,113.59,5,15,2009
-7.05,111.63,5,15,2009
-8.9,122.46,5,15,2009
24.52,94.69,5,15,2009
-2.26,120.79,5,15,2009
-31.57,-176.05,5,16,2009
-31.11,-177.94,5,16,2009
-4.69,133.9,5,16,2009
-7.42,125.62,5,16,2009
-1.66,120.31,5,16,2009
27.07,85.27,5,16,2009
57.51,-154.85,5,16,2009
30.13,138.27,5,16,2009
-6.93,108.9,5,17,2009
4.91,127.53,5,17,2009
4.72,127.38,5,17,2009
-8.8,121.97,5,17,2009
-16.59,-173.74,5,17,2009
36.57,71,5,17,2009
-28.53,-68.87,5,17,2009
-9.5,112.76,5,17,2009
-6.91,127.58,5,17,2009
-9.51,159.6,5,17,2009
82.53,-8.48,5,17,2009
-8.58,107.88,5,17,2009
-7.97,110.42,5,17,2009
2.28,126.73,5,17,2009
-8.07,110.39,5,17,2009
-9.34,112.85,5,18,2009
-9.82,118.97,5,18,2009
-8.38,109.9,5,18,2009
-4.42,101.03,5,18,2009
2.49,95.51,5,18,2009
-1.02,120.51,5,18,2009
-6.6,105.44,5,18,2009
-3.44,142.41,5,18,2009
-6.97,129.7,5,18,2009
-7.74,119.44,5,18,2009
-6.39,105.65,5,19,2009
-7.65,128.72,5,19,2009
-7.39,67.9,5,19,2009
-8.95,108.59,5,19,2009
-0.81,133.63,5,19,2009
-1.55,99.47,5,19,2009
25.41,37.76,5,19,2009
25.33,37.86,5,19,2009
2.91,128.43,5,19,2009
33.07,75.67,5,19,2009
25.53,37.85,5,19,2009
-0.35,132.62,5,19,2009
5.51,129.2,5,20,2009
1.85,124.23,5,20,2009
-23.24,-175.97,5,20,2009
-7.42,68.1,5,20,2009
-9.03,124.19,5,20,2009
5.2,94.09,5,20,2009
-3.6,69.92,5,20,2009
-9.75,120.5,5,20,2009
-8.94,114.78,5,20,2009
-10.4,113.34,5,20,2009
-0.53,122.54,5,20,2009
-5.47,128.17,5,21,2009
8.04,127.24,5,21,2009
0.86,96.9,5,21,2009
7.46,126.92,5,21,2009
-9.2,112.1,5,21,2009
-8.01,110.34,5,21,2009
-8.12,110.35,5,21,2009
-5.95,121.4,5,21,2009
36.09,77.53,5,21,2009
52.89,154.38,5,21,2009
8.22,127.35,5,21,2009
8.39,127.52,5,21,2009
-0.65,122.59,5,21,2009
-3.83,102.55,5,21,2009
-0.98,123.3,5,21,2009
-8.68,111.03,5,22,2009
-2.25,121.17,5,22,2009
-3.64,128.67,5,22,2009
1.5,126.06,5,22,2009
-7.13,129.95,5,22,2009
21.31,102,5,22,2009
12.35,120.91,5,22,2009
14.1,145.64,5,23,2009
-24.32,178.93,5,23,2009
-0.01,100.17,5,23,2009
2.04,125.52,5,23,2009
-2.9,119.74,5,23,2009
-2.52,127.44,5,23,2009
-7.12,122.55,5,23,2009
-2.72,119.72,5,23,2009
-2.7,119.63,5,23,2009
-0.66,133.07,5,23,2009
-2.57,127.16,5,23,2009
-3.85,128.24,5,23,2009
-0.75,132.99,5,23,2009
-9.23,124.31,5,23,2009
-3.26,128.28,5,23,2009
-31.37,-177.72,5,24,2009
13.49,122.29,5,24,2009
-31.58,-179.16,5,24,2009
0.45,100.57,5,24,2009
-31.86,-178.6,5,24,2009
-7.72,149.96,5,24,2009
-42.09,88.11,5,24,2009
-7.2,109.68,5,24,2009
-2.84,128.28,5,24,2009
-8.42,159.01,5,24,2009
41.25,22.97,5,24,2009
0.93,126.08,5,24,2009
-1.3,100.1,5,25,2009
-6.69,129.72,5,25,2009
2.53,128.44,5,25,2009
-1.7,110.55,5,26,2009
-35.15,54.19,5,26,2009
-9.31,113.62,5,26,2009
-7.08,150.22,5,26,2009
-7.88,67.93,5,26,2009
5.87,126.52,5,26,2009
27.62,140.29,5,26,2009
42.05,144.01,5,26,2009
1.15,127.22,5,26,2009
1.24,126.87,5,26,2009
1.23,126.96,5,26,2009
1.25,126.97,5,26,2009
0.94,126.62,5,26,2009
2.27,126.73,5,26,2009
5.94,94.92,5,26,2009
3.23,127.05,5,26,2009
3.36,126.9,5,26,2009
-8.16,107.88,5,26,2009
-8.07,106.87,5,26,2009
21.82,119.73,5,26,2009
-19.15,-172.55,5,27,2009
-8.09,116.16,5,27,2009
-1.09,120.57,5,27,2009
-2.16,134.02,5,27,2009
-2.08,128.16,5,27,2009
-0.86,100.63,5,27,2009
-7.48,106.68,5,27,2009
-6.32,107.28,5,27,2009
-7.66,114.27,5,27,2009
-5.23,103.45,5,27,2009
-8.85,111.93,5,27,2009
2.75,112.06,5,27,2009
-8.9,108.8,5,28,2009
-8.92,108.78,5,28,2009
-23.98,179.48,5,28,2009
17.43,118.99,5,28,2009
4.6,114.2,5,28,2009
-0.33,115.37,5,28,2009
-8.37,107.11,5,28,2009
-5.35,150.8,5,28,2009
-1.17,101.43,5,28,2009
-6.52,130.62,5,28,2009
1.82,127.37,5,28,2009
-0.26,122.83,5,28,2009
-5.95,154.31,5,28,2009
-7.84,120.45,5,28,2009
-9.46,119.46,5,29,2009
-3.82,127.67,5,29,2009
9.12,121.42,5,29,2009
-2.76,128.21,5,29,2009
-17.87,166.01,5,29,2009
-2.39,117.61,5,29,2009
-20,-176.54,5,29,2009
-22.02,-179.28,5,29,2009
-7.44,107.54,5,29,2009
-5.69,142.47,5,29,2009
-16.9,-175.02,5,29,2009
46.02,143.76,5,29,2009
1.03,126.22,5,29,2009
5.91,126,5,29,2009
0.93,126.14,5,29,2009
-6.94,129.12,5,29,2009
-6.15,150.86,5,29,2009
10.05,94.22,5,30,2009
-2.1,128.33,5,30,2009
2.28,126.47,5,30,2009
0.49,124.88,5,30,2009
10.94,141.71,5,30,2009
-7.72,128.18,5,30,2009
-7.1,149.51,5,30,2009
6.85,126.57,5,30,2009
8.87,128.34,5,31,2009
1.7,126.08,5,31,2009
0.22,122.35,5,31,2009
-8,120.65,5,31,2009
-4.64,114.24,5,31,2009
0.2,120.59,5,31,2009
1.62,127.33,5,31,2009
-2.85,119.95,5,31,2009
0.83,126.26,6,1,2009
-7.1,131.64,6,1,2009
-18.28,168.11,6,1,2009
3.77,127.05,6,2,2009
-3.22,100.06,6,2,2009
-6,147.93,6,2,2009
-17.75,167.83,6,2,2009
-15.71,148.33,6,2,2009
-18.2,167.43,6,2,2009
-17.7,169.76,6,2,2009
-2.35,100.85,6,2,2009
40.16,53.18,6,2,2009
-37.78,49.41,6,3,2009
-2.52,134.38,6,3,2009
-9.18,110.46,6,3,2009
-8.49,122.1,6,3,2009
-8.39,122.11,6,3,2009
-49.98,120.8,6,3,2009
-6.18,146.61,6,4,2009
-3.18,100.41,6,4,2009
32.53,81.68,6,4,2009
-9.2,110.5,6,4,2009
-17.81,167.93,6,4,2009
-45.79,34.6,6,4,2009
-9.6,117.17,6,4,2009
-0.32,125.18,6,4,2009
41.99,143.82,6,5,2009
-9.28,109.27,6,5,2009
0.29,123.41,6,5,2009
-30.54,180,6,5,2009
-9.46,123.69,6,5,2009
-17.23,167.72,6,5,2009
54.77,162.07,6,6,2009
34.9,140.6,6,6,2009
-4,129.73,6,6,2009
44.67,149.43,6,6,2009
-14.49,168.72,6,6,2009
-48.16,100.03,6,6,2009
-5.27,131.75,6,6,2009
24.03,-46.22,6,6,2009
-9.29,113.78,6,6,2009
-0.12,122.86,6,7,2009
38.74,91.5,6,7,2009
-8.58,118.43,6,7,2009
-2.77,141.63,6,7,2009
-21.92,-179.5,6,7,2009
-23.27,120.16,6,7,2009
-6.15,105.4,6,7,2009
-2.86,141.48,6,7,2009
-15.3,170.4,6,7,2009
-8.01,110.47,6,8,2009
-22.36,-174.75,6,8,2009
-22.16,-179.49,6,8,2009
1.48,129.07,6,8,2009
-9.64,108.5,6,8,2009
-2.26,129.2,6,8,2009
2.32,128.28,6,8,2009
-20.92,-177.21,6,8,2009
-20.82,-176.84,6,8,2009
-0.3,122.88,6,8,2009
-11.19,117.02,6,9,2009
4.47,94.9,6,9,2009
-22.82,170.54,6,9,2009
10.21,91.74,6,9,2009
-5.77,127.85,6,9,2009
-6.46,105.12,6,9,2009
-56.16,-26.87,6,9,2009
-6.25,105.31,6,9,2009
-5.55,106.02,6,9,2009
-8.81,112.51,6,9,2009
-6.29,128.47,6,10,2009
34.43,136.52,6,10,2009
-9.19,114.64,6,10,2009
-11.19,166.52,6,10,2009
0.92,121.1,6,10,2009
44.96,148.34,6,10,2009
-16.79,168.07,6,10,2009
-41.78,-83.93,6,10,2009
-4.99,102.78,6,11,2009
53.6,159.35,6,11,2009
-9.04,119.05,6,11,2009
13.37,93.71,6,11,2009
-24.07,-176.86,6,11,2009
-6.22,103.76,6,11,2009
0.73,125.94,6,11,2009
-8.01,130.59,6,11,2009
-6.98,125.3,6,11,2009
1.78,96.91,6,11,2009
-9.48,110.51,6,11,2009
-8.9,111.18,6,12,2009
1.99,99.24,6,12,2009
-8.12,107.6,6,12,2009
0.83,126.11,6,12,2009
-7.81,119.16,6,12,2009
0.29,123.97,6,12,2009
13.12,124.41,6,12,2009
-0.52,133,6,12,2009
-17.53,168.13,6,12,2009
-17.22,168.39,6,12,2009
-18.1,165.63,6,12,2009
-8.7,112.55,6,12,2009
-18.21,169.47,6,12,2009
-0.7,122.15,6,12,2009
-5.39,128.02,6,12,2009
1.9,96.86,6,12,2009
-9.08,111.33,6,13,2009
-9.03,111.27,6,13,2009
44.56,78.91,6,13,2009
-8.03,107.58,6,14,2009
-7.76,117.2,6,14,2009
5.46,126.59,6,14,2009
5.43,126.71,6,14,2009
-9.11,115.43,6,14,2009
1.44,126.99,6,14,2009
5.39,126.6,6,14,2009
-9.08,111.33,6,14,2009
-59.06,-24.5,6,14,2009
5.39,126.44,6,14,2009
5.64,126.84,6,14,2009
5.1,126.63,6,14,2009
-5.43,151.27,6,15,2009
-1.94,120.86,6,15,2009
8.95,93.79,6,15,2009
-0.33,125.26,6,15,2009
-7.65,123.94,6,15,2009
-32.54,-178.99,6,30,2009
-5.59,154.71,6,30,2009
31.48,104.24,6,30,2009
1.19,122.36,6,30,2009
1.86,127.61,6,30,2009
-6.24,131.31,6,30,2009
5.32,92.83,6,30,2009
21.14,121.27,6,30,2009
39.48,73.91,7,1,2009
1.95,127.91,7,1,2009
4.4,96.56,7,1,2009
34.06,25.7,7,1,2009
3.77,126.83,7,1,2009
0.39,96.79,7,1,2009
1.19,126.38,7,1,2009
13.35,143.79,7,1,2009
1.14,126.09,7,1,2009
1.21,122.26,7,1,2009
-8.56,113.3,7,1,2009
-10.56,115.51,7,1,2009
-6.7,130.27,7,2,2009
-29.31,-179.19,7,2,2009
-1.05,100.14,7,2,2009
4.31,124.46,7,2,2009
2.22,127.18,7,2,2009
1.4,126.82,7,2,2009
33.07,24.05,7,2,2009
37.06,72.73,7,2,2009
-9.14,122.08,7,3,2009
-6.45,154.43,7,3,2009
24.46,122.38,7,3,2009
-8.51,109.26,7,3,2009
4.53,123.09,7,3,2009
24.4,122.46,7,3,2009
-2.7,102.14,7,3,2009
-2.38,121.21,7,3,2009
-2.48,121.28,7,3,2009
-3.15,131.01,7,3,2009
-3.34,131.04,7,3,2009
-2.55,139.4,7,3,2009
-3.54,131.4,7,3,2009
-0.36,122.8,7,3,2009
-49.97,-6.98,7,3,2009
-3.85,134.9,7,3,2009
3.12,126.57,7,3,2009
13.77,120.69,7,4,2009
-4.72,142.23,7,4,2009
0.16,122.81,7,4,2009
-6.45,59.78,7,4,2009
-2.43,127.43,7,4,2009
-0.46,123.03,7,4,2009
-3.74,102.07,7,4,2009
12.48,142.06,7,4,2009
1.93,126.82,7,4,2009
11.09,142.73,7,4,2009
-4.49,102.16,7,4,2009
-8.68,111.09,7,5,2009
-0.27,124.11,7,5,2009
-0.41,124.37,7,5,2009
-2.9,119.8,7,5,2009
36.43,71.05,7,5,2009
1.07,99.47,7,5,2009
-3.03,129.78,7,5,2009
-5.08,131.16,7,6,2009
-1.18,123.44,7,6,2009
-9.55,113.89,7,6,2009
-1.98,122.7,7,6,2009
-0.38,122.87,7,6,2009
-6.63,130.16,7,6,2009
-0.31,122.84,7,6,2009
-0.21,132.36,7,6,2009
-6.81,120.4,7,6,2009
50.37,176.93,7,6,2009
3.19,93.68,7,6,2009
24.82,128,7,6,2009
34.06,25.42,7,7,2009
33.85,25.49,7,7,2009
-0.37,132.85,7,7,2009
-9.63,124.91,7,7,2009
-5.55,122.36,7,7,2009
-5.52,122.2,7,7,2009
-18.35,179.65,7,7,2009
-26.74,67.51,7,7,2009
-30.14,-70.7,7,7,2009
23.99,122.91,7,7,2009
-3.36,131.01,7,7,2009
74.99,-73.43,7,7,2009
-5.7,151.81,7,7,2009
3.46,126.69,7,7,2009
0.14,122.34,7,7,2009
-8.42,111.18,7,7,2009
1.84,127.43,7,8,2009
-6.24,147.05,7,8,2009
0.02,120.11,7,8,2009
-3.24,130.97,7,8,2009
-0.05,122.39,7,8,2009
-4.71,103.86,7,8,2009
0.04,124.86,7,8,2009
-8.69,157.17,7,8,2009
-36.15,-102.52,7,8,2009
0.55,126.48,7,8,2009
-10.98,117.67,7,8,2009
-3.6,128.72,7,9,2009
5.11,96.08,7,9,2009
0.21,121.9,7,9,2009
25.54,100.95,7,9,2009
1.28,127.34,7,9,2009
21.82,144.88,7,9,2009
47.82,148.41,7,10,2009
-10.08,111.73,7,10,2009
-9.69,119.34,7,10,2009
0.38,123.45,7,10,2009
-5.26,130.39,7,10,2009
-2.33,121.24,7,10,2009
-8.42,109.05,7,10,2009
-0.54,126.97,7,10,2009
-6.22,103.27,7,10,2009
12.92,119.44,7,10,2009
-8.47,116.04,7,10,2009
1.01,125.9,7,10,2009
-0.21,124.45,7,10,2009
-9.81,107.62,7,10,2009
-3.69,128.52,7,10,2009
-0.44,98.1,7,10,2009
4.87,126.52,7,10,2009
0.88,126.58,7,10,2009
-0.97,120.81,7,10,2009
-7.32,120.94,7,10,2009
-1.06,131.64,7,11,2009
20.15,98.02,7,11,2009
0.95,120.59,7,11,2009
-11.08,113.82,7,11,2009
-3.88,151.83,7,11,2009
-20.46,-174.41,7,11,2009
-1.7,128.96,7,11,2009
10.17,122.47,7,11,2009
-3.47,98.92,7,11,2009
-5,134.08,7,12,2009
-15.24,-70.76,7,12,2009
-6.57,104.58,7,12,2009
-4.01,100.78,7,12,2009
25.62,101.17,7,12,2009
-0.29,124.3,7,12,2009
2.07,97.77,7,13,2009
-9.48,119.37,7,13,2009
-9.46,119.31,7,13,2009
-9.4,119.45,7,13,2009
-8.75,112.47,7,13,2009
-5.18,103.02,7,13,2009
24.15,122.33,7,13,2009
24.73,121.14,7,13,2009
-3.16,127.58,7,14,2009
-8.89,110.68,7,14,2009
-6.71,129.92,7,14,2009
-3.13,101.4,7,14,2009
22.16,143.63,7,14,2009
-0.31,122.91,7,14,2009
-2.97,103.88,7,14,2009
-16.87,168.54,7,14,2009
-23.25,-66.38,7,14,2009
2.38,127.79,7,15,2009
-45.88,166.54,7,15,2009
4.88,122.6,7,15,2009
4.34,121.27,7,15,2009
-46.21,166,7,15,2009
7.03,122.75,7,15,2009
-24.25,127.41,7,15,2009
7.32,124.08,7,15,2009
-4.15,125.1,7,15,2009
-8.92,117.97,7,15,2009
-46.26,165.24,7,15,2009
-3.98,149.84,7,15,2009
-6.34,122.16,7,15,2009
-45.64,166.14,7,15,2009
-3.37,150.77,7,15,2009
-3.03,130.56,7,15,2009
-2.88,129.94,7,15,2009
-46.11,167.91,7,15,2009
-46.24,164.92,7,16,2009
-1.9,98.41,7,16,2009
-1.66,99.34,7,16,2009
-46.39,165.75,7,16,2009
9.59,124.97,7,16,2009
-39.03,148.68,7,16,2009
-45.7,166.26,7,16,2009
-46.22,165.8,7,16,2009
-2.08,128.72,7,16,2009
-4.79,102.92,7,16,2009
42.34,131.98,7,16,2009
-46.3,166.97,7,16,2009
-4.77,102.84,7,16,2009
